username,mal_id,score
Alexius,7711,8
Alexius,469,8
Alexius,1691,6
Alexius,572,9
Alexius,6205,7
Alexius,18679,10
Alexius,6045,8
Alexius,32281,10
Alexius,2927,7
Alexius,33082,9
Alexius,1579,7
Alexius,3392,6
Alexius,146,7
Alexius,237,7
Alexius,554,8
Alexius,557,7
Alexius,433,8
Alexius,416,7
Alexius,3653,6
Alexius,5039,6
Alexius,1810,7
Alexius,670,7
Alexius,189,8
Alexius,190,9
Alexius,191,8
Alexius,1887,8
Alexius,193,7
Alexius,3572,7
Alexius,4454,6
Alexius,76,7
Alexius,9756,10
Alexius,11977,8
Alexius,11979,9
Alexius,20785,9
Alexius,98,9
Alexius,512,8
Alexius,335,7
Alexius,11761,6
Alexius,585,9
Alexius,93,8
Alexius,2294,5
Alexius,2269,7
Alexius,2298,6
Alexius,164,10
Alexius,1174,9
Alexius,1135,8
Alexius,2603,5
Alexius,2926,8
Alexius,3655,6
Alexius,1722,8
Alexius,1688,7
Alexius,622,8
Alexius,597,8
Alexius,3615,6
Alexius,4662,6
Alexius,30,9
Alexius,31,6
Alexius,32,7
Alexius,10165,10
Alexius,942,7
Alexius,584,10
Alexius,3467,6
Alexius,272,8
Alexius,9782,7
Alexius,6324,8
Alexius,195,5
Alexius,196,7
Alexius,2966,8
Alexius,8769,8
Alexius,14749,7
Alexius,1569,7
Alexius,853,10
Alexius,5530,10
Alexius,5682,8
Alexius,528,8
Alexius,6201,7
Alexius,208,9
Alexius,165,8
Alexius,30296,8
Alexius,1693,7
Alexius,2993,5
Alexius,4214,4
Alexius,44,10
Alexius,10156,4
Alexius,33255,9
Alexz,306,7
Alexz,719,4
Alexz,53,5
Alexz,101,9
Alexz,1734,5
Alexz,1998,6
Alexz,1223,6
Alexz,1640,4
Alexz,1205,10
Alexz,1370,3
Alexz,56,6
Alexz,586,10
Alexz,104,5
Alexz,66,6
Alexz,2251,10
Alexz,3901,9
Alexz,5081,7
Alexz,67,10
Alexz,4458,6
Alexz,57,8
Alexz,530,6
Alexz,14751,7
Alexz,740,6
Alexz,532,7
Alexz,1239,5
Alexz,996,7
Alexz,1498,7
Alexz,68,5
Alexz,889,9
Alexz,1519,9
Alexz,150,9
Alexz,405,5
Alexz,1639,4
Alexz,755,4
Alexz,819,5
Alexz,1216,4
Alexz,1690,9
Alexz,3007,5
Alexz,1042,4
Alexz,1689,9
Alexz,5356,6
Alexz,3456,6
Alexz,232,7
Alexz,1078,5
Alexz,59,6
Alexz,2274,7
Alexz,2768,8
Alexz,1818,6
Alexz,1890,6
Alexz,1575,10
Alexz,2904,10
Alexz,514,9
Alexz,1,9
Alexz,1482,8
Alexz,2025,10
Alexz,4182,7
Alexz,6573,7
Alexz,1535,10
Alexz,2994,7
Alexz,2953,9
Alexz,226,7
Alexz,724,4
Alexz,356,7
Alexz,2218,4
Alexz,122,8
Alexz,1996,3
Alexz,121,7
Alexz,908,4
Alexz,430,5
Alexz,123,5
Alexz,124,3
Alexz,2238,4
Alexz,4725,8
Alexz,1571,8
Alexz,977,4
Alexz,4872,7
Alexz,1056,6
Alexz,243,7
Alexz,747,4
Alexz,1592,7
Alexz,270,7
Alexz,5630,9
Alexz,256,8
Alexz,578,10
Alexz,730,4
Alexz,3010,5
Alexz,1192,6
Alexz,143,7
Alexz,1004,8
Alexz,736,4
Alexz,1379,8
Alexz,486,10
Alexz,3375,4
Alexz,237,9
Alexz,4898,9
Alexz,6793,7
Alexz,5039,7
Alexz,279,7
Alexz,97,8
Alexz,149,6
Alexz,435,5
Alexz,1990,4
Alexz,2985,6
Alexz,2235,6
Alexz,2246,10
Alexz,877,10
Alexz,20,7
Alexz,442,5
Alexz,936,5
Alexz,761,5
Alexz,5597,8
Alexz,601,7
Alexz,30,9
Alexz,31,7
Alexz,32,8
Alexz,1243,7
Alexz,1698,9
Alexz,4477,7
Alexz,272,7
Alexz,2148,3
Alexz,1047,8
Alexz,2550,3
Alexz,2966,9
Alexz,5341,8
Alexz,6007,7
Alexz,752,4
Alexz,853,9
Alexz,770,6
Alexz,5530,9
Alexz,6896,8
Alexz,746,4
Alexz,322,7
Alexz,5682,6
Alexz,5391,4
Alexz,4866,4
Alexz,165,8
Alexz,5984,7
Alexz,2219,4
Alexz,2417,4
Alexz,2605,8
Alexz,1217,4
Alexz,1827,8
Alexz,199,10
Alexz,5355,6
Alexz,741,4
Alexz,100,5
Alexz,440,8
Alexz,3588,8
Alexz,3470,8
Alexz,1072,10
Alexz,2001,10
Alexz,51,5
Alexz,2158,10
Alexz,26,8
Alexz,3008,2
Alexz,1979,5
Alexz,1043,7
Alexz,22319,7
Alexz,2210,7
Alexz,177,7
Alexz,969,7
Alexz,807,5
Alexz,4938,8
Alexz,2685,10
Alexz,3457,6
Alexz,4752,6
Alexz,1958,5
Alexz,202,8
Alexz,156,9
Alexz,595,7
Alexz,155,7
Alexz,861,9
Alexz,3091,8
Alexz,793,9
Alexz,6864,7
Alexz,4918,8
Alexz,3228,7
Algernon,889,8
Algernon,1519,9
Algernon,4975,7
Algernon,1575,10
Algernon,2904,10
Algernon,1,10
Algernon,2025,9
Algernon,4182,8
Algernon,1535,10
Algernon,226,9
Algernon,71,8
Algernon,73,10
Algernon,72,8
Algernon,940,8
Algernon,237,7
Algernon,2581,10
Algernon,3927,10
Algernon,30,10
Algernon,2476,7
Algernon,2104,8
Algernon,355,9
Algernon,849,9
Algernon,1195,8
Algernon,1840,7
Algernon,3712,7
alice2k,7669,7
alice2k,6408,10
alice2k,873,9
alice2k,48,9
alice2k,298,8
alice2k,5525,6
alice2k,3914,8
alice2k,6682,8
alice2k,9624,8
alice2k,300,9
alice2k,1225,10
alice2k,50,10
alice2k,304,9
alice2k,303,10
alice2k,3090,8
alice2k,4970,8
alice2k,101,9
alice2k,857,8
alice2k,3791,6
alice2k,656,9
alice2k,713,8
alice2k,281,7
alice2k,5112,8
alice2k,47,10
alice2k,1177,9
alice2k,9117,8
alice2k,3359,7
alice2k,6547,8
alice2k,2324,8
alice2k,9989,9
alice2k,1051,10
alice2k,6164,10
alice2k,1233,10
alice2k,1224,8
alice2k,1202,5
alice2k,7647,10
alice2k,477,9
alice2k,962,9
alice2k,5244,9
alice2k,3297,9
alice2k,5196,9
alice2k,4772,9
alice2k,2563,9
alice2k,1079,9
alice2k,492,8
alice2k,493,7
alice2k,5342,8
alice2k,6676,9
alice2k,56,10
alice2k,7817,9
alice2k,2251,10
alice2k,3901,9
alice2k,6347,8
alice2k,5081,10
alice2k,6948,10
alice2k,7674,9
alice2k,495,8
alice2k,109,10
alice2k,2205,10
alice2k,2212,8
alice2k,1682,10
alice2k,2986,10
alice2k,5675,10
alice2k,57,10
alice2k,348,7
alice2k,68,10
alice2k,2589,8
alice2k,889,10
alice2k,4901,10
alice2k,1519,8
alice2k,1270,10
alice2k,4151,8
alice2k,1055,10
alice2k,3430,10
alice2k,3407,9
alice2k,1686,9
alice2k,2889,9
alice2k,4835,9
alice2k,8247,8
alice2k,762,9
alice2k,834,9
alice2k,150,8
alice2k,10490,4
alice2k,405,8
alice2k,2964,10
alice2k,3120,10
alice2k,1639,5
alice2k,819,10
alice2k,1690,8
alice2k,2131,9
alice2k,369,10
alice2k,8,7
alice2k,4177,7
alice2k,1811,10
alice2k,105,7
alice2k,458,7
alice2k,1689,10
alice2k,5356,10
alice2k,9706,10
alice2k,4535,10
alice2k,3456,10
alice2k,4981,10
alice2k,3087,10
alice2k,4975,6
alice2k,2756,6
alice2k,812,10
alice2k,59,10
alice2k,1311,10
alice2k,112,8
alice2k,60,10
alice2k,4186,9
alice2k,6645,8
alice2k,1818,10
alice2k,1575,10
alice2k,1953,7
alice2k,2904,10
alice2k,5163,7
alice2k,2124,10
alice2k,4596,9
alice2k,1,9
alice2k,5,8
alice2k,1352,9
alice2k,6747,7
alice2k,2025,10
alice2k,4182,8
alice2k,63,8
alice2k,1817,10
alice2k,1535,9
alice2k,2994,8
alice2k,2164,10
alice2k,9379,10
alice2k,5177,10
alice2k,1178,8
alice2k,3702,10
alice2k,1726,6
alice2k,2432,6
alice2k,5593,10
alice2k,10838,5
alice2k,2166,10
alice2k,9330,10
alice2k,2795,10
alice2k,5072,9
alice2k,6746,9
alice2k,4789,8
alice2k,2924,10
alice2k,6361,9
alice2k,226,10
alice2k,376,10
alice2k,1250,10
alice2k,790,10
alice2k,2759,10
alice2k,3784,10
alice2k,3167,10
alice2k,7465,10
alice2k,356,10
alice2k,4012,9
alice2k,5178,8
alice2k,227,10
alice2k,9314,10
alice2k,1747,10
alice2k,71,10
alice2k,73,10
alice2k,6291,10
alice2k,1015,10
alice2k,72,10
alice2k,121,8
alice2k,5114,9
alice2k,430,6
alice2k,9135,9
alice2k,8187,8
alice2k,8765,7
alice2k,4725,9
alice2k,3533,10
alice2k,384,7
alice2k,395,7
alice2k,782,9
alice2k,909,9
alice2k,3508,10
alice2k,6795,10
alice2k,240,10
alice2k,2508,10
alice2k,1813,10
alice2k,1566,8
alice2k,1581,6
alice2k,973,7
alice2k,4872,10
alice2k,2409,10
alice2k,268,6
alice2k,245,10
alice2k,133,9
alienada,1535,9
alienada,2994,9
alienada,120,9
alienada,249,9
alienada,452,7
alienada,450,7
alienada,451,7
alienada,449,8
alienada,481,8
alizarinares,49,5
alizarinares,50,8
alizarinares,304,7
alizarinares,880,7
alizarinares,102,6
alizarinares,288,6
alizarinares,2986,7
alizarinares,530,6
alizarinares,997,5
alizarinares,68,8
alizarinares,1686,7
alizarinares,2889,7
alizarinares,4835,7
alizarinares,762,6
alizarinares,834,6
alizarinares,232,7
alizarinares,59,7
alizarinares,596,6
alizarinares,1818,8
alizarinares,1575,10
alizarinares,2904,9
alizarinares,1,6
alizarinares,2025,8
alizarinares,4182,7
alizarinares,63,6
alizarinares,1817,6
alizarinares,1535,10
alizarinares,8086,7
alizarinares,779,7
alizarinares,780,7
alizarinares,781,10
alizarinares,1363,8
alizarinares,1364,7
alizarinares,1365,7
alizarinares,1367,7
alizarinares,1506,8
alizarinares,1369,3
alizarinares,2512,5
alizarinares,2513,6
alizarinares,2514,7
alizarinares,2515,5
alizarinares,1368,7
alizarinares,2597,5
alizarinares,552,8
alizarinares,2961,5
alizarinares,223,7
alizarinares,225,7
alizarinares,813,7
alizarinares,894,5
alizarinares,895,6
alizarinares,896,7
alizarinares,898,6
alizarinares,899,6
alizarinares,900,7
alizarinares,992,6
alizarinares,120,8
alizarinares,71,7
alizarinares,73,7
alizarinares,72,7
alizarinares,121,7
alizarinares,5114,9
alizarinares,908,5
alizarinares,384,7
alizarinares,395,7
alizarinares,28907,8
alizarinares,801,4
alizarinares,241,6
alizarinares,487,5
alizarinares,245,10
alizarinares,297,6
alizarinares,246,7
alizarinares,650,7
alizarinares,270,8
alizarinares,135,8
alizarinares,910,7
alizarinares,136,8
alizarinares,138,8
alizarinares,139,8
alizarinares,137,7
alizarinares,940,7
alizarinares,249,9
alizarinares,452,7
alizarinares,450,7
alizarinares,451,7
alizarinares,449,7
alizarinares,590,5
alizarinares,1691,8
alizarinares,1606,7
alizarinares,33,6
alizarinares,274,5
alizarinares,147,7
alizarinares,1579,8
alizarinares,766,7
alizarinares,1067,7
alizarinares,237,6
alizarinares,1262,7
alizarinares,1211,6
alizarinares,334,6
alizarinares,96,9
alizarinares,93,8
alizarinares,90,10
alizarinares,2273,8
alizarinares,20,9
alizarinares,442,8
alizarinares,936,8
alizarinares,2144,7
alizarinares,1074,5
alizarinares,2472,6
alizarinares,195,7
alizarinares,29803,7
alizarinares,527,7
alizarinares,528,8
alizarinares,1117,7
alizarinares,1118,6
alizarinares,1526,6
alizarinares,1709,6
alizarinares,28497,9
alizarinares,2993,7
alizarinares,4214,6
alizarinares,45,9
alizarinares,46,7
alizarinares,401,7
alizarinares,44,7
alizarinares,957,8
alizarinares,2193,6
alizarinares,205,6
alizarinares,167,8
alizarinares,400,9
alizarinares,355,8
alizarinares,154,6
alizarinares,1559,10
alizarinares,959,5
alizarinares,960,5
alizarinares,538,6
alizarinares,79,6
alizarinares,3588,7
alizarinares,3470,9
alizarinares,11757,7
alizarinares,21881,7
alizarinares,537,7
alizarinares,1006,4
alizarinares,1144,5
alizarinares,174,6
alizarinares,760,6
alizarinares,448,7
alizarinares,22,8
alizarinares,815,6
alizarinares,1190,5
alizarinares,995,7
alizarinares,4053,7
alizarinares,2752,6
alizarinares,567,6
alizarinares,508,6
alizarinares,928,4
alizarinares,27,7
alizarinares,177,6
alizarinares,178,6
alizarinares,732,6
alizarinares,543,6
alizarinares,3457,7
alizarinares,180,7
alizarinares,181,7
alizarinares,7,7
alizarinares,156,8
alizarinares,861,6
alizarinares,1264,7
alizarinares,550,8
alizarinares,2006,5
alizarinares,481,6
alizarinares,482,6
alizarinares,1894,6
alizarinares,392,9
alizarinares,882,5
alizarinares,764,8
alizarinares,2404,6
-amu-,3266,8
-amu-,1485,10
-amu-,7817,10
-amu-,2156,9
-amu-,5337,9
-amu-,288,9
-amu-,1669,10
-amu-,1668,9
-amu-,2937,9
-amu-,531,10
-amu-,2116,7
-amu-,372,7
-amu-,6351,10
-amu-,1890,7
-amu-,11703,10
-amu-,1221,9
-amu-,779,10
-amu-,780,10
-amu-,781,10
-amu-,1363,10
-amu-,1364,10
-amu-,1365,10
-amu-,1366,10
-amu-,1367,10
-amu-,1369,10
-amu-,2512,9
-amu-,2513,10
-amu-,2514,10
-amu-,1368,10
-amu-,2597,9
-amu-,6198,9
-amu-,6438,10
-amu-,8609,10
-amu-,552,10
-amu-,1313,9
-amu-,1132,10
-amu-,874,10
-amu-,813,9
-amu-,894,9
-amu-,896,9
-amu-,1931,10
-amu-,3907,6
-amu-,2804,9
-amu-,319,7
-amu-,136,8
-amu-,1084,9
-amu-,811,10
-amu-,7054,10
-amu-,10298,10
-amu-,7561,8
-amu-,704,4
-amu-,6045,10
-amu-,9213,8
-amu-,275,6
-amu-,1561,6
-amu-,2034,10
-amu-,193,10
-amu-,2963,8
-amu-,5713,8
-amu-,90,7
-amu-,350,9
-amu-,853,10
-amu-,527,10
-amu-,1564,10
-amu-,528,10
-amu-,1117,7
-amu-,1118,9
-amu-,1120,8
-amu-,1121,9
-amu-,1122,10
-amu-,1526,9
-amu-,2201,9
-amu-,2847,10
-amu-,1709,9
-amu-,1527,7
-amu-,13759,9
-amu-,199,9
-amu-,154,10
-amu-,3861,9
-amu-,2923,10
-amu-,7082,6
-amu-,5262,10
-amu-,170,10
-amu-,1816,10
-amu-,3470,10
-amu-,4224,8
-amu-,6127,3
-amu-,508,10
-amu-,481,10
-amu-,5458,10
-amu-,482,10
-amu-,1894,10
-BrokenHeart-,2904,10
-BrokenHeart-,1535,10
-BrokenHeart-,249,10
-Chrissi-chan-,47,6
-Chrissi-chan-,1640,7
-Chrissi-chan-,66,10
-Chrissi-chan-,659,4
-Chrissi-chan-,530,9
-Chrissi-chan-,3389,9
-Chrissi-chan-,232,8
-Chrissi-chan-,371,8
-Chrissi-chan-,60,8
-Chrissi-chan-,1575,10
-Chrissi-chan-,2904,10
-Chrissi-chan-,2124,9
-Chrissi-chan-,317,9
-Chrissi-chan-,1361,9
-Chrissi-chan-,121,10
-Chrissi-chan-,430,7
-Chrissi-chan-,850,7
-Chrissi-chan-,431,9
-Chrissi-chan-,3092,9
-Chrissi-chan-,5680,8
-Chrissi-chan-,4898,9
-Chrissi-chan-,149,10
-Chrissi-chan-,3057,10
-Chrissi-chan-,2034,9
-Chrissi-chan-,4472,10
-Chrissi-chan-,5030,9
-Chrissi-chan-,164,9
-Chrissi-chan-,3655,10
-Chrissi-chan-,442,6
-Chrissi-chan-,2248,9
-Chrissi-chan-,594,6
-Chrissi-chan-,5957,8
-Chrissi-chan-,490,9
-Chrissi-chan-,527,8
-Chrissi-chan-,528,9
-Chrissi-chan-,1117,8
-Chrissi-chan-,1118,8
-Chrissi-chan-,1709,7
-Chrissi-chan-,2605,8
-Chrissi-chan-,3674,6
-Chrissi-chan-,199,10
-Chrissi-chan-,849,10
-Chrissi-chan-,5118,9
-Chrissi-chan-,1303,7
-DailyInsanity-,1222,7
-DailyInsanity-,317,7
-DailyInsanity-,1361,7
-DailyInsanity-,1140,8
-DailyInsanity-,953,7
-DailyInsanity-,2385,8
-DailyInsanity-,199,9
-Gin-chan-,35180,10
-Gin-chan-,34096,10
-Gin-chan-,28977,10
-Gin-chan-,32281,10
-Konata,6408,9
-Konata,6682,8
-Konata,9624,6
-Konata,102,9
-Konata,3549,7
-Konata,9989,7
-Konata,7647,9
-Konata,9074,9
-Konata,66,9
-Konata,7817,9
-Konata,6347,7
-Konata,5081,10
-Konata,57,9
-Konata,530,7
-Konata,740,7
-Konata,2937,6
-Konata,531,7
-Konata,532,7
-Konata,997,7
-Konata,1239,7
-Konata,1278,7
-Konata,3076,6
-Konata,1240,7
-Konata,996,9
-Konata,7059,9
-Konata,1222,8
-Konata,9907,7
-Konata,4177,8
-Konata,1689,7
-Konata,2800,6
-Konata,232,10
-Konata,371,10
-Konata,372,10
-Konata,1078,10
-Konata,3841,10
-Konata,6024,10
-Konata,6645,8
-Konata,1844,9
-Konata,2274,8
-Konata,2768,10
-Konata,2167,8
-Konata,1723,9
-Konata,1575,8
-Konata,2904,8
-Konata,5941,9
-Konata,485,9
-Konata,1535,7
-Konata,5593,9
-Konata,2166,7
-Konata,6746,10
-Konata,4789,10
-Konata,2924,10
-Konata,2035,9
-Konata,226,8
-Konata,3167,9
-Konata,5684,7
-Konata,120,7
-Konata,71,9
-Konata,73,8
-Konata,72,10
-Konata,5114,10
-Konata,1496,8
-Konata,918,9
-Konata,9969,9
-Konata,133,6
-Konata,651,7
-Konata,3299,7
-Konata,16,8
-Konata,1142,9
-Konata,7596,9
-Konata,4551,8
-Konata,5150,6
-Konata,5060,10
-Konata,1721,6
-Konata,8768,9
-Konata,431,10
-Konata,4550,9
-Konata,6958,10
-Konata,12189,8
-Konata,1084,7
-Konata,811,7
-Konata,257,5
-Konata,1956,4
-Konata,4196,4
-Konata,940,6
-Konata,3731,10
-Konata,863,7
-Konata,5680,10
-Konata,9617,10
-Konata,7791,10
-Konata,590,6
-Konata,7054,8
-Konata,1808,8
-Konata,990,7
-Konata,5205,9
-Konata,145,10
-Konata,469,5
-Konata,6594,9
-Konata,2602,7
-Konata,18679,9
-Konata,147,8
-Konata,3318,4
-Konata,6045,10
-Konata,2927,6
-Konata,1579,7
-Konata,5678,9
-Konata,2403,6
-Konata,1486,10
-Konata,8129,10
-Konata,4898,8
-Konata,837,8
-Konata,1810,7
-Konata,670,6
-Konata,1184,8
-Konata,2034,10
-Konata,1887,10
-Konata,4472,10
-Konata,5030,7
-Konata,334,9
-Konata,520,8
-Konata,9335,8
-Konata,521,7
-Konata,1110,7
-Konata,585,10
-Konata,2963,10
-Konata,5713,10
-Konata,5162,10
-Konata,3225,10
-Konata,14511,9
-Konata,7103,7
-Konata,2926,8
-Konata,3641,8
-Konata,1688,7
-Konata,6030,8
-Konata,3467,7
-Konata,6512,7
-Konata,1212,7
-Konata,2966,9
-Konata,6007,8
-Konata,7769,9
-Konata,8476,8
-Konata,853,10
-Konata,5530,10
-Konata,8795,8
-Konata,322,8
-Konata,325,9
-Konata,721,7
-Konata,417,8
-Konata,1699,10
-Konata,2993,7
-Konata,957,8
-Konata,2605,10
-Konata,2476,6
-Konata,24,9
-Konata,846,9
-Konata,4015,9
-Konata,517,9
-Konata,5940,8
-Konata,199,9
-Konata,5507,9
-Konata,7016,8
-Konata,154,6
-Konata,2923,8
-Konata,5262,8
-Konata,4722,10
-Konata,534,9
-Konata,1171,9
-Konata,3588,9
-Konata,3470,9
-Konata,1642,8
-Konata,2424,10
-Konata,849,8
-Konata,11757,8
-Konata,4884,8
-Konata,16417,10
-Konata,9055,9
-Konata,3594,9
-Konata,2001,7
-Konata,6548,8
-Konata,4705,9
-Konata,174,8
-Konata,448,9
-Konata,6213,10
-Konata,9063,9
-Konata,9047,9
-Konata,2236,10
-Konata,1053,6
-Konata,14227,8
-Konata,4224,8
-Konata,748,6
-Konata,1198,7
-Konata,178,7
-Konata,743,7
-Konata,3457,9
-Konata,4752,9
-Konata,1958,8
-Konata,6956,9
-Konata,25879,9
-Konata,31715,8
-Miscellaneous-,5060,10
-Miscellaneous-,8479,10
-Miscellaneous-,853,10
-Miscellaneous-,6444,10
-sakura-kiss-x,530,10
-sakura-kiss-x,740,7
-sakura-kiss-x,1239,8
-sakura-kiss-x,996,9
-sakura-kiss-x,232,8
-sakura-kiss-x,59,9
-sakura-kiss-x,61,8
-sakura-kiss-x,1535,7
-sakura-kiss-x,2961,6
-sakura-kiss-x,223,10
-sakura-kiss-x,813,9
-sakura-kiss-x,2952,7
-sakura-kiss-x,71,8
-sakura-kiss-x,73,9
-sakura-kiss-x,72,9
-sakura-kiss-x,121,8
-sakura-kiss-x,1829,6
-sakura-kiss-x,246,9
-sakura-kiss-x,431,10
-sakura-kiss-x,249,10
-sakura-kiss-x,90,7
-sakura-kiss-x,164,8
-sakura-kiss-x,1698,8
-sakura-kiss-x,210,9
-sakura-kiss-x,45,10
-sakura-kiss-x,199,10
-sakura-kiss-x,513,7
-sakura-kiss-x,861,8
-Saoori-,1222,8
-Saoori-,5356,7
-Saoori-,1575,8
-Saoori-,2904,9
-Saoori-,1482,9
-Saoori-,2025,9
-Saoori-,6573,7
-Saoori-,1535,7
-Saoori-,356,8
-Saoori-,121,8
-Saoori-,5114,10
-Saoori-,430,9
-Saoori-,239,9
-Saoori-,918,10
-Saoori-,16,10
-Saoori-,1142,10
-Saoori-,5060,10
-Saoori-,5630,10
-Saoori-,934,9
-Saoori-,1889,9
-Saoori-,3652,8
-Saoori-,3731,6
-Saoori-,228,8
-Saoori-,1594,9
-Saoori-,5680,9
-Saoori-,3958,7
-Saoori-,1604,5
-Saoori-,6045,10
-Saoori-,2927,8
-Saoori-,4898,7
-Saoori-,2034,10
-Saoori-,877,10
-Saoori-,20,6
-Saoori-,853,10
-Saoori-,5530,6
-Saoori-,322,9
-Saoori-,5682,8
-Saoori-,3588,7
-Saoori-,849,10
-Saoori-,4382,8
-Saoori-,2236,10
-Saoori-,4224,9
-Saoori-,3613,8
-Saoori-,3457,3
-Saoori-,4752,5
-Saoori-,4720,7
-Saoori-,861,7
-Yato-,6682,5
-Yato-,11759,7
-Yato-,719,8
-Yato-,857,6
-Yato-,9201,7
-Yato-,102,6
-Yato-,16201,7
-Yato-,17901,7
-Yato-,3359,7
-Yato-,1223,6
-Yato-,15085,7
-Yato-,20655,6
-Yato-,9989,9
-Yato-,15039,8
-Yato-,11433,7
-Yato-,11111,9
-Yato-,11701,8
-Yato-,21995,8
-Yato-,24151,8
-Yato-,9919,8
-Yato-,11737,9
-Yato-,13677,7
-Yato-,11266,7
-Yato-,10647,7
-Yato-,10447,8
-Yato-,7647,8
-Yato-,9074,8
-Yato-,16518,6
-Yato-,12967,7
-Yato-,15411,7
-Yato-,1205,7
-Yato-,1554,5
-Yato-,14669,9
-Yato-,21185,7
-Yato-,2251,10
-Yato-,3901,9
-Yato-,5081,8
-Yato-,7674,10
-Yato-,10030,10
-Yato-,12365,10
-Yato-,15711,7
-Yato-,22789,10
-Yato-,25045,10
-Yato-,67,8
-Yato-,57,8
-Yato-,9513,8
-Yato-,13535,7
-Yato-,530,8
-Yato-,8756,8
-Yato-,740,10
-Yato-,2937,8
-Yato-,531,8
-Yato-,532,9
-Yato-,997,8
-Yato-,1239,9
-Yato-,1278,5
-Yato-,3076,7
-Yato-,1240,7
-Yato-,996,8
-Yato-,13931,7
-Yato-,20787,7
-Yato-,269,7
-Yato-,1686,7
-Yato-,2889,7
-Yato-,4835,6
-Yato-,8247,7
-Yato-,762,7
-Yato-,834,7
-Yato-,11633,8
-Yato-,18441,9
-Yato-,1639,1
-Yato-,819,5
-Yato-,10719,8
-Yato-,10897,6
-Yato-,14967,7
-Yato-,14027,7
-Yato-,1222,5
-Yato-,21405,8
-Yato-,11241,6
-Yato-,15605,6
-Yato-,14345,10
-Yato-,6985,6
-Yato-,1689,7
-Yato-,21677,7
-Yato-,3087,8
-Yato-,10800,7
-Yato-,14397,9
-Yato-,18745,7
-Yato-,13349,7
-Yato-,14741,8
-Yato-,15687,8
-Yato-,18671,9
-Yato-,21797,7
-Yato-,23237,7
-Yato-,27601,8
-Yato-,15879,7
-Yato-,16934,8
-Yato-,2768,7
-Yato-,11703,7
-Yato-,10029,8
-Yato-,22839,7
-Yato-,20031,7
-Yato-,12549,6
-Yato-,14893,6
-Yato-,16592,7
-Yato-,11843,8
-Yato-,6880,8
-Yato-,10418,7
-Yato-,14353,7
-Yato-,1535,9
-Yato-,2994,8
-Yato-,5177,7
-Yato-,17513,6
-Yato-,20919,5
-Yato-,5593,7
-Yato-,6746,8
-Yato-,8408,9
-Yato-,23199,10
-Yato-,27831,10
-Yato-,6702,8
-Yato-,9982,7
-Yato-,2952,7
-Yato-,408,6
-Yato-,9761,7
-Yato-,18507,8
-Yato-,22265,10
-Yato-,26213,10
-Yato-,19671,7
-Yato-,120,7
-Yato-,121,9
-Yato-,5114,9
-Yato-,430,7
-Yato-,2890,8
-Yato-,19367,6
-Yato-,18229,8
-Yato-,30925,7
-Yato-,23289,8
-Yato-,240,8
-Yato-,2508,8
-Yato-,18465,7
-Yato-,19159,7
-Yato-,1813,8
-Yato-,1571,8
-Yato-,16918,8
-Yato-,19363,8
-Yato-,23079,7
-Yato-,21431,6
-Yato-,17895,7
-Yato-,245,10
-Yato-,23251,8
-Yato-,267,6
-Yato-,15613,7
-Yato-,6895,8
-Yato-,9065,8
-Yato-,10350,7
-Yato-,4551,7
-Yato-,16528,8
-Yato-,20689,7
-Yato-,106,8
-Yato-,21855,8
-Yato-,9289,7
-Yato-,14145,6
-Yato-,15809,8
-Yato-,5150,7
-Yato-,15225,7
-Yato-,5630,8
-Yato-,6372,7
-Yato-,6637,8
-Yato-,8074,7
-Yato-,9515,7
-Yato-,12461,5
-Yato-,16928,6
-Yato-,8768,7
-Yato-,1019,7
-Yato-,10408,10
-Yato-,8426,7
-Yato-,431,8
-Yato-,5902,7
-Yato-,15291,7
-Yato-,12189,10
-Yato-,13469,8
-Yato-,3210,7
-Yato-,20457,8
-Yato-,11013,8
-Yato-,13403,7
-Yato-,21327,8
-Yato-,24821,7
-Yato-,3731,7
-Yato-,228,7
-Yato-,14467,7
-Yato-,5680,6
-Yato-,7054,7
-Yato-,10298,7
-Yato-,9366,6
-Yato-,21563,7
-Yato-,14713,8
-Yato-,7711,7
-Yuki-,5525,10
-Yuki-,713,9
-Yuki-,102,10
-Yuki-,17082,7
-Yuki-,6547,10
-Yuki-,9062,8
-Yuki-,10067,10
-Yuki-,1640,8
-Yuki-,9989,9
-Yuki-,24833,10
-Yuki-,659,7
-Yuki-,1593,8
-Yuki-,21185,10
-Yuki-,27663,10
-Yuki-,7674,10
-Yuki-,1686,9
-Yuki-,2889,9
-Yuki-,31043,9
-Yuki-,21405,8
-Yuki-,28999,9
-Yuki-,31553,7
-Yuki-,59,9
-Yuki-,1311,7
-Yuki-,596,7
-Yuki-,1723,6
-Yuki-,6351,9
-Yuki-,4059,10
-Yuki-,1575,10
-Yuki-,11843,9
-Yuki-,18689,8
-Yuki-,724,5
-Yuki-,25537,8
-Yuki-,22297,10
-Yuki-,28701,10
-Yuki-,31389,10
-Yuki-,27821,10
-Yuki-,18507,10
-Yuki-,22265,10
-Yuki-,120,6
-Yuki-,2218,4
-Yuki-,908,9
-Yuki-,430,7
-Yuki-,2238,10
-Yuki-,74,8
-Yuki-,850,10
-Yuki-,23289,10
-Yuki-,27633,9
-Yuki-,14811,6
-Yuki-,23079,9
-Yuki-,243,10
-Yuki-,507,8
-Yuki-,20583,8
-Yuki-,28891,9
